Report ID,Category of Incident,Country of Incident,Date of Incident,Subject,Full Scientific Name,Common Name,Item / Commodity Type,Count,Quantity - Weight,Unit of Weight,Estimated Value,Currency,Value in USD,Airport
MOR36012,Viet Nam,Viet Nam,9/30/2016 0:00,400 kg of ivory seized at Noi Bai International Airport,Elephantidae,Elephants,Ivory Pieces - Raw,,400.0,Kilograms,,,,Nigeria to Viet Nam in 20 cargos seized (Noi Bai International Airport
MOR36042,Viet Nam,Viet Nam,4/4/2017 0:00,Pangolin scales from Cameroon seized at Noi Bai International Airport,Manidae,Pangolins,Scales,,,,,,,Nigeria to Viet Nam in 20 cargos seized (Noi Bai International Airport
MOR36073,Viet Nam,Viet Nam,4/17/2017 0:00,"16 lion canines, 6 elephant tail hairs, 66 ivory carvings seized at Tan Son Nhat Airport",Panthera leo,"Lion, León, Lion d'Afrique",Teeth,16.0,,,,,,Tan Son Nhat International Airport
MOR36073,Viet Nam,Viet Nam,4/17/2017 0:00,"16 lion canines, 6 elephant tail hairs, 66 ivory carvings seized at Tan Son Nhat Airport",Elephantidae,Elephants,Hair/Fur,6.0,,,,,,Tan Son Nhat International Airport
MOR36073,Viet Nam,Viet Nam,4/17/2017 0:00,"16 lion canines, 6 elephant tail hairs, 66 ivory carvings seized at Tan Son Nhat Airport",Elephantidae,Elephants,Ivory - Worked,66.0,,,,,,Tan Son Nhat International Airport
MOR36150,Madagascar,Madagascar,5/17/2017 0:00,230 radiated tortoises seized at Ivato International Airport - 1 arrested,Astrochelys radiata,"Radiated Tortoise, Tortuga estrellada de Madagascar, Tortuga rayada, Tortue radiée de Madagascar, Tortue rayonnée",Individual - Live,230.0,,,,,,Ivato International Airport
MOR37256,Madagascar,Madagascar,7/18/2016 0:00,260 tortoises seized at Ivato International Airport,Testudinidae,"Tortoises, Tortugas Terrestres, Tortues Terrestres",Individual - Live,260.0,,,,,,Ivato International Airport
MOR37879,Mexico,Mexico,1/1/2016 0:00,1 Lion cub seized at Culiacan International Airport,Panthera leo,"Lion, León, Lion d'Afrique",Individual - Live,1.0,,,,,,Culiacan International Airport
MOR3799,Kenya,Kenya,1/25/2016 0:00,1 lion tooth and rhino horn products seized at Jomo Kenyatta International Airport - 3 arrested,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn - Worked,,,,780.0,USD US Dollar ,780.0,Jomo Kenyatta International Airport
MOR3799,Kenya,Kenya,1/25/2016 0:00,1 lion tooth and rhino horn products seized at Jomo Kenyatta International Airport - 3 arrested,Panthera leo,"Lion, León, Lion d'Afrique",Teeth,1.0,,,200.0,USD US Dollar,200.0,Jomo Kenyatta International Airport
MOR3802,Viet Nam,Viet Nam,1/29/2016 0:00,"180 kg kg ivory seized at Noi Bai Airport, Hanoi - 3 arrested",Elephantidae,Elephants,Ivory - Worked,,180.0,Kilograms,,,,Nigeria to Viet Nam in 20 cargos seized (Noi Bai International Airport
MOR3802,Viet Nam,Viet Nam,1/29/2016 0:00,"180 kg kg ivory seized at Noi Bai Airport, Hanoi - 3 arrested",Elephantidae,Elephants,Ivory Pieces - Raw,,180.0,Kilograms,,,,Nigeria to Viet Nam in 20 cargos seized (Noi Bai International Airport
